
   INFO  Server running on [http://127.0.0.1:8001].  

  Press Ctrl+C to stop the server
  2025-04-20 13:47:20 /assets/fonts/fontawesome/fa-brands-400.woff2 ..................... ~ 3.46ms
  2025-04-20 13:47:20 /assets/img/kaiadmin/favicon.ico .................................. ~ 0.19ms
  2025-04-20 13:47:30 /admin/admin/tenants/30/approve ....................................... ~ 8s
  2025-04-20 13:47:38 /admin/admin/tenants .................................................. ~ 2s
  2025-04-20 13:47:40 /assets/js/plugin/webfont/webfont.min.js .......................... ~ 0.27ms
  2025-04-20 13:47:40 /assets/css/bootstrap.min.css ..................................... ~ 0.17ms
  2025-04-20 13:47:41 /assets/css/plugins.min.css ....................................... ~ 0.19ms
  2025-04-20 13:47:41 /assets/css/kaiadmin.min.css ...................................... ~ 0.25ms
  2025-04-20 13:47:41 /assets/css/demo.css .............................................. ~ 0.70ms
  2025-04-20 13:47:41 /assets/img/kaiadmin/logo_light.svg ............................... ~ 0.13ms
  2025-04-20 13:47:41 /assets/img/jm_denis.jpg .......................................... ~ 0.13ms
  2025-04-20 13:47:41 /assets/img/chadengle.jpg ......................................... ~ 0.13ms
  2025-04-20 13:47:41 /assets/img/mlane.jpg ............................................. ~ 0.12ms
  2025-04-20 13:47:41 /assets/js/core/jquery-3.7.1.min.js ............................... ~ 0.14ms
  2025-04-20 13:47:41 /assets/js/core/popper.min.js ..................................... ~ 0.13ms
  2025-04-20 13:47:42 /assets/js/core/bootstrap.min.js .................................. ~ 0.33ms
  2025-04-20 13:47:42 /assets/css/fonts.min.css ......................................... ~ 2.31ms
  2025-04-20 13:47:42 /assets/js/plugin/jquery-scrollbar/jquery.scrollbar.min.js ........ ~ 0.22ms
  2025-04-20 13:47:42 /assets/js/plugin/chart.js/chart.min.js ........................... ~ 0.19ms
  2025-04-20 13:47:42 /assets/js/plugin/jquery.sparkline/jquery.sparkline.min.js ........ ~ 0.51ms
  2025-04-20 13:47:42 /assets/fonts/fontawesome/fa-solid-900.woff2 ...................... ~ 0.22ms
  2025-04-20 13:47:42 /assets/fonts/fontawesome/fa-regular-400.woff2 .................... ~ 0.17ms
  2025-04-20 13:47:42 /assets/js/plugin/chart-circle/circles.min.js ..................... ~ 0.13ms
  2025-04-20 13:47:42 /assets/fonts/fontawesome/fa-brands-400.woff2 ..................... ~ 0.24ms
  2025-04-20 13:47:42 /assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0 ... ~ 1.40ms
  2025-04-20 13:47:42 /assets/js/plugin/datatables/datatables.min.js .................... ~ 0.53ms
  2025-04-20 13:47:42 /assets/js/plugin/bootstrap-notify/bootstrap-notify.min.js ........ ~ 0.11ms
  2025-04-20 13:47:42 /assets/js/plugin/jsvectormap/jsvectormap.min.js .................. ~ 0.16ms
  2025-04-20 13:47:42 /assets/js/plugin/jsvectormap/world.js ............................ ~ 0.12ms
  2025-04-20 13:47:42 /assets/js/plugin/sweetalert/sweetalert.min.js .................... ~ 1.03ms
  2025-04-20 13:47:42 /assets/js/kaiadmin.min.js ........................................ ~ 0.81ms
  2025-04-20 13:47:42 /assets/js/setting-demo.js ........................................ ~ 0.16ms
  2025-04-20 13:47:42 /assets/js/demo.js ................................................ ~ 5.53ms
  2025-04-20 13:47:42 /assets/img/talha.jpg ............................................. ~ 7.18ms
  2025-04-20 13:47:42 /assets/img/profile2.jpg .......................................... ~ 0.14ms
  2025-04-20 13:47:42 /assets/img/profile.jpg ........................................... ~ 0.13ms
  2025-04-20 13:47:43 /assets/img/kaiadmin/favicon.ico .................................. ~ 0.22ms
  2025-04-20 13:48:19 /admin/admin/tenants/access ........................................... ~ 1s
  2025-04-20 13:48:21 /assets/css/bootstrap.min.css ..................................... ~ 0.53ms
  2025-04-20 13:48:21 /assets/js/plugin/webfont/webfont.min.js ......................... ~ 17.25ms
  2025-04-20 13:48:21 /assets/img/kaiadmin/logo_light.svg .............................. ~ 21.32ms
  2025-04-20 13:48:21 /assets/css/demo.css ............................................. ~ 28.52ms
  2025-04-20 13:48:21 /assets/css/kaiadmin.min.css ..................................... ~ 35.65ms
  2025-04-20 13:48:21 /assets/css/plugins.min.css ...................................... ~ 42.92ms
  2025-04-20 13:48:21 /assets/img/jm_denis.jpg .......................................... ~ 0.71ms
  2025-04-20 13:48:21 /assets/img/chadengle.jpg ......................................... ~ 6.32ms
  2025-04-20 13:48:21 /assets/img/mlane.jpg ............................................. ~ 1.25ms
  2025-04-20 13:48:21 /assets/js/core/jquery-3.7.1.min.js ............................... ~ 4.27ms
  2025-04-20 13:48:21 /assets/css/fonts.min.css ......................................... ~ 0.24ms
  2025-04-20 13:48:21 /assets/js/core/popper.min.js ..................................... ~ 1.72ms
  2025-04-20 13:48:21 /assets/js/core/bootstrap.min.js .................................. ~ 4.72ms
  2025-04-20 13:48:21 /assets/js/plugin/jquery-scrollbar/jquery.scrollbar.min.js ........ ~ 8.93ms
  2025-04-20 13:48:21 /assets/js/plugin/jquery.sparkline/jquery.sparkline.min.js ....... ~ 11.04ms
  2025-04-20 13:48:21 /assets/js/plugin/chart-circle/circles.min.js .................... ~ 14.81ms
  2025-04-20 13:48:21 /assets/js/plugin/chart.js/chart.min.js .......................... ~ 16.10ms
  2025-04-20 13:48:21 /assets/js/plugin/datatables/datatables.min.js ................... ~ 15.26ms
  2025-04-20 13:48:21 /assets/js/plugin/bootstrap-notify/bootstrap-notify.min.js ........ ~ 0.57ms
  2025-04-20 13:48:21 /assets/js/plugin/jsvectormap/jsvectormap.min.js .................. ~ 1.52ms
  2025-04-20 13:48:21 /assets/js/plugin/jsvectormap/world.js ............................ ~ 3.08ms
  2025-04-20 13:48:21 /assets/js/plugin/sweetalert/sweetalert.min.js .................... ~ 5.21ms
  2025-04-20 13:48:21 /assets/js/kaiadmin.min.js ....................................... ~ 11.18ms
  2025-04-20 13:48:21 /assets/js/setting-demo.js ....................................... ~ 13.08ms
  2025-04-20 13:48:21 /assets/js/demo.js ............................................... ~ 13.73ms
  2025-04-20 13:48:21 /assets/img/talha.jpg ............................................. ~ 0.28ms
  2025-04-20 13:48:21 /assets/img/profile2.jpg .......................................... ~ 2.15ms
  2025-04-20 13:48:21 /assets/img/profile.jpg ........................................... ~ 4.21ms
  2025-04-20 13:48:21 /assets/fonts/fontawesome/fa-solid-900.woff2 ...................... ~ 0.22ms
  2025-04-20 13:48:21 /assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0 ... ~ 2.24ms
  2025-04-20 13:48:21 /assets/fonts/fontawesome/fa-regular-400.woff2 .................... ~ 0.21ms
  2025-04-20 13:48:21 /assets/fonts/fontawesome/fa-brands-400.woff2 ..................... ~ 1.72ms
  2025-04-20 13:48:22 /assets/img/kaiadmin/favicon.ico .................................. ~ 0.32ms
  2025-04-20 13:48:26 /admin/admin/plans .................................................... ~ 1s
  2025-04-20 13:48:27 /assets/css/bootstrap.min.css ................................... ~ 508.56ms
  2025-04-20 13:48:27 /assets/js/plugin/webfont/webfont.min.js ........................ ~ 514.21ms
  2025-04-20 13:48:27 /assets/css/plugins.min.css ..................................... ~ 516.59ms
  2025-04-20 13:48:27 /assets/css/demo.css ............................................ ~ 518.45ms
  2025-04-20 13:48:27 /assets/css/kaiadmin.min.css .................................... ~ 521.03ms
  2025-04-20 13:48:27 /assets/img/kaiadmin/logo_light.svg ............................. ~ 523.36ms
  2025-04-20 13:48:27 /assets/img/jm_denis.jpg .......................................... ~ 0.42ms
  2025-04-20 13:48:27 /assets/css/fonts.min.css ......................................... ~ 3.84ms
  2025-04-20 13:48:27 /assets/img/chadengle.jpg ......................................... ~ 8.52ms
  2025-04-20 13:48:27 /assets/img/mlane.jpg ............................................ ~ 11.67ms
  2025-04-20 13:48:27 /assets/js/core/jquery-3.7.1.min.js .............................. ~ 13.83ms
  2025-04-20 13:48:27 /assets/js/core/popper.min.js ..................................... ~ 7.88ms
  2025-04-20 13:48:27 /assets/js/core/bootstrap.min.js ................................. ~ 10.71ms
  2025-04-20 13:48:27 /assets/js/plugin/jquery-scrollbar/jquery.scrollbar.min.js ........ ~ 0.30ms
  2025-04-20 13:48:27 /assets/js/plugin/chart.js/chart.min.js ........................... ~ 6.81ms
  2025-04-20 13:48:27 /assets/js/plugin/jquery.sparkline/jquery.sparkline.min.js ....... ~ 11.81ms
  2025-04-20 13:48:27 /assets/js/plugin/chart-circle/circles.min.js ..................... ~ 9.23ms
  2025-04-20 13:48:27 /assets/js/plugin/datatables/datatables.min.js ................... ~ 10.62ms
  2025-04-20 13:48:27 /assets/js/plugin/bootstrap-notify/bootstrap-notify.min.js ....... ~ 10.43ms
  2025-04-20 13:48:27 /assets/js/plugin/jsvectormap/jsvectormap.min.js .................. ~ 0.18ms
  2025-04-20 13:48:27 /assets/js/plugin/jsvectormap/world.js ............................ ~ 0.44ms
  2025-04-20 13:48:27 /assets/js/plugin/sweetalert/sweetalert.min.js .................... ~ 2.10ms
  2025-04-20 13:48:27 /assets/js/kaiadmin.min.js ........................................ ~ 3.27ms
  2025-04-20 13:48:27 /assets/js/setting-demo.js ....................................... ~ 10.38ms
  2025-04-20 13:48:27 /assets/js/demo.js ............................................... ~ 13.75ms
  2025-04-20 13:48:27 /assets/img/talha.jpg ............................................ ~ 16.93ms
  2025-04-20 13:48:27 /assets/img/profile2.jpg ......................................... ~ 17.62ms
  2025-04-20 13:48:27 /assets/img/profile.jpg ........................................... ~ 0.41ms
  2025-04-20 13:48:28 /assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0 ... ~ 0.38ms
  2025-04-20 13:48:28 /assets/fonts/fontawesome/fa-solid-900.woff2 ...................... ~ 2.00ms
  2025-04-20 13:48:28 /assets/fonts/fontawesome/fa-regular-400.woff2 .................... ~ 0.25ms
  2025-04-20 13:48:28 /assets/fonts/fontawesome/fa-brands-400.woff2 ..................... ~ 1.39ms
  2025-04-20 13:48:28 /assets/img/kaiadmin/favicon.ico .................................. ~ 0.30ms
  2025-04-20 13:48:32 /admin/admin/requests ................................................. ~ 1s
  2025-04-20 13:48:33 /assets/js/plugin/webfont/webfont.min.js .......................... ~ 0.29ms
  2025-04-20 13:48:33 /assets/css/bootstrap.min.css ..................................... ~ 4.36ms
  2025-04-20 13:48:33 /assets/css/plugins.min.css ....................................... ~ 4.79ms
  2025-04-20 13:48:33 /assets/css/kaiadmin.min.css ...................................... ~ 9.60ms
  2025-04-20 13:48:33 /assets/css/demo.css .............................................. ~ 8.09ms
  2025-04-20 13:48:33 /assets/img/kaiadmin/logo_light.svg .............................. ~ 25.73ms
  2025-04-20 13:48:33 /assets/img/jm_denis.jpg ......................................... ~ 77.39ms
  2025-04-20 13:48:33 /assets/css/fonts.min.css ........................................ ~ 19.95ms
  2025-04-20 13:48:33 /assets/img/chadengle.jpg ........................................ ~ 24.96ms
  2025-04-20 13:48:33 /assets/img/mlane.jpg ............................................ ~ 33.33ms
  2025-04-20 13:48:33 /assets/js/core/jquery-3.7.1.min.js .............................. ~ 40.80ms
  2025-04-20 13:48:33 /assets/js/core/popper.min.js .................................... ~ 38.95ms
  2025-04-20 13:48:33 /assets/js/core/bootstrap.min.js ................................. ~ 45.52ms
  2025-04-20 13:48:33 /assets/js/plugin/jquery-scrollbar/jquery.scrollbar.min.js ........ ~ 0.48ms
  2025-04-20 13:48:33 /assets/js/plugin/chart.js/chart.min.js ........................... ~ 2.84ms
  2025-04-20 13:48:33 /assets/js/plugin/jquery.sparkline/jquery.sparkline.min.js ........ ~ 8.83ms
  2025-04-20 13:48:33 /assets/js/plugin/chart-circle/circles.min.js .................... ~ 18.87ms
  2025-04-20 13:48:33 /assets/js/plugin/datatables/datatables.min.js ................... ~ 29.26ms
  2025-04-20 13:48:33 /assets/js/plugin/bootstrap-notify/bootstrap-notify.min.js ....... ~ 35.14ms
  2025-04-20 13:48:33 /assets/js/plugin/jsvectormap/jsvectormap.min.js ................ ~ 527.33ms
  2025-04-20 13:48:33 /assets/js/plugin/jsvectormap/world.js ............................ ~ 0.48ms
  2025-04-20 13:48:33 /assets/js/plugin/sweetalert/sweetalert.min.js .................... ~ 2.75ms
  2025-04-20 13:48:33 /assets/js/kaiadmin.min.js ........................................ ~ 4.02ms
  2025-04-20 13:48:33 /assets/js/setting-demo.js ........................................ ~ 6.10ms
  2025-04-20 13:48:33 /assets/js/demo.js ................................................ ~ 8.15ms
  2025-04-20 13:48:33 /assets/img/talha.jpg ............................................ ~ 14.82ms
  2025-04-20 13:48:34 /assets/img/profile.jpg ........................................... ~ 3.86ms
  2025-04-20 13:48:34 /assets/img/profile2.jpg .......................................... ~ 2.86ms
  2025-04-20 13:48:34 /assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0 ... ~ 0.29ms
  2025-04-20 13:48:34 /assets/fonts/fontawesome/fa-solid-900.woff2 ...................... ~ 0.86ms
  2025-04-20 13:48:34 /assets/fonts/fontawesome/fa-regular-400.woff2 .................... ~ 2.15ms
  2025-04-20 13:48:34 /assets/fonts/fontawesome/fa-brands-400.woff2 ..................... ~ 2.95ms
  2025-04-20 13:48:34 /assets/img/kaiadmin/favicon.ico .................................. ~ 0.91ms
  2025-04-20 13:48:36 /admin/admin/requests/3 ............................................... ~ 1s
  2025-04-20 13:48:38 /assets/js/plugin/webfont/webfont.min.js .......................... ~ 1.08ms
  2025-04-20 13:48:38 /assets/css/bootstrap.min.css ..................................... ~ 1.98ms
  2025-04-20 13:48:38 /assets/css/plugins.min.css ...................................... ~ 15.86ms
  2025-04-20 13:48:38 /assets/css/kaiadmin.min.css ..................................... ~ 19.43ms
  2025-04-20 13:48:38 /assets/css/demo.css ............................................. ~ 27.42ms
  2025-04-20 13:48:38 /assets/img/kaiadmin/logo_light.svg .............................. ~ 30.34ms
  2025-04-20 13:48:38 /assets/css/fonts.min.css ........................................ ~ 34.10ms
  2025-04-20 13:48:38 /assets/img/jm_denis.jpg .......................................... ~ 0.26ms
  2025-04-20 13:48:38 /assets/js/core/jquery-3.7.1.min.js ............................... ~ 7.40ms
  2025-04-20 13:48:38 /assets/img/chadengle.jpg ......................................... ~ 3.36ms
  2025-04-20 13:48:38 /assets/img/mlane.jpg ............................................. ~ 8.44ms
  2025-04-20 13:48:38 /assets/js/core/popper.min.js .................................... ~ 11.29ms
  2025-04-20 13:48:38 /assets/js/core/bootstrap.min.js ................................. ~ 19.22ms
  2025-04-20 13:48:38 /assets/js/plugin/jquery-scrollbar/jquery.scrollbar.min.js ....... ~ 21.12ms
  2025-04-20 13:48:38 /assets/js/plugin/chart.js/chart.min.js ........................... ~ 0.87ms
  2025-04-20 13:48:38 /assets/js/plugin/jquery.sparkline/jquery.sparkline.min.js ........ ~ 2.69ms
  2025-04-20 13:48:38 /assets/js/plugin/chart-circle/circles.min.js ..................... ~ 3.54ms
  2025-04-20 13:48:38 /assets/js/plugin/datatables/datatables.min.js .................... ~ 5.82ms
  2025-04-20 13:48:38 /assets/js/plugin/bootstrap-notify/bootstrap-notify.min.js ....... ~ 12.75ms
  2025-04-20 13:48:38 /assets/js/plugin/jsvectormap/jsvectormap.min.js ................. ~ 13.97ms
  2025-04-20 13:48:38 /assets/js/plugin/jsvectormap/world.js ............................ ~ 0.29ms
  2025-04-20 13:48:38 /assets/js/plugin/sweetalert/sweetalert.min.js .................... ~ 2.15ms
  2025-04-20 13:48:38 /assets/js/kaiadmin.min.js ........................................ ~ 3.81ms
  2025-04-20 13:48:38 /assets/js/setting-demo.js ........................................ ~ 6.13ms
  2025-04-20 13:48:38 /assets/js/demo.js ................................................ ~ 8.49ms
  2025-04-20 13:48:38 /assets/img/talha.jpg ............................................ ~ 10.48ms
  2025-04-20 13:48:38 /assets/img/profile2.jpg .......................................... ~ 4.26ms
  2025-04-20 13:48:38 /assets/img/profile.jpg ........................................... ~ 2.00ms
  2025-04-20 13:48:38 /assets/fonts/fontawesome/fa-solid-900.woff2 ...................... ~ 0.26ms
  2025-04-20 13:48:38 /assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0 ... ~ 1.94ms
  2025-04-20 13:48:38 /assets/fonts/fontawesome/fa-regular-400.woff2 .................... ~ 0.29ms
  2025-04-20 13:48:38 /assets/fonts/fontawesome/fa-brands-400.woff2 ..................... ~ 1.68ms
  2025-04-20 13:48:39 /assets/img/kaiadmin/favicon.ico .................................. ~ 0.16ms
  2025-04-20 13:48:44 /admin/admin/requests ................................................. ~ 1s
  2025-04-20 13:48:45 /assets/js/plugin/webfont/webfont.min.js .......................... ~ 0.27ms
  2025-04-20 13:48:45 /assets/css/bootstrap.min.css ..................................... ~ 2.40ms
  2025-04-20 13:48:45 /assets/css/plugins.min.css ....................................... ~ 4.96ms
  2025-04-20 13:48:45 /assets/css/demo.css .............................................. ~ 8.96ms
  2025-04-20 13:48:45 /assets/img/kaiadmin/logo_light.svg .............................. ~ 11.89ms
  2025-04-20 13:48:45 /assets/css/kaiadmin.min.css ..................................... ~ 34.13ms
  2025-04-20 13:48:45 /assets/img/jm_denis.jpg ......................................... ~ 32.48ms
  2025-04-20 13:48:45 /assets/css/fonts.min.css ......................................... ~ 0.22ms
  2025-04-20 13:48:45 /assets/img/chadengle.jpg ......................................... ~ 0.27ms
  2025-04-20 13:48:45 /assets/img/mlane.jpg ............................................. ~ 3.07ms
  2025-04-20 13:48:45 /assets/js/core/jquery-3.7.1.min.js ............................... ~ 5.00ms
  2025-04-20 13:48:45 /assets/js/core/popper.min.js .................................... ~ 10.72ms
  2025-04-20 13:48:45 /assets/js/core/bootstrap.min.js ................................. ~ 16.27ms
  2025-04-20 13:48:45 /assets/js/plugin/jquery-scrollbar/jquery.scrollbar.min.js ....... ~ 18.58ms
  2025-04-20 13:48:45 /assets/js/plugin/chart.js/chart.min.js .......................... ~ 14.86ms
  2025-04-20 13:48:45 /assets/js/plugin/jquery.sparkline/jquery.sparkline.min.js ....... ~ 16.74ms
  2025-04-20 13:48:45 /assets/js/plugin/chart-circle/circles.min.js ..................... ~ 2.25ms
  2025-04-20 13:48:45 /assets/js/plugin/datatables/datatables.min.js .................... ~ 6.16ms
  2025-04-20 13:48:45 /assets/js/plugin/bootstrap-notify/bootstrap-notify.min.js ........ ~ 7.94ms
  2025-04-20 13:48:45 /assets/js/plugin/jsvectormap/jsvectormap.min.js .................. ~ 8.60ms
  2025-04-20 13:48:45 /assets/js/plugin/jsvectormap/world.js ............................ ~ 9.87ms
  2025-04-20 13:48:45 /assets/js/plugin/sweetalert/sweetalert.min.js ................... ~ 11.54ms
  2025-04-20 13:48:45 /assets/js/kaiadmin.min.js ........................................ ~ 0.45ms
  2025-04-20 13:48:45 /assets/js/setting-demo.js ........................................ ~ 2.86ms
  2025-04-20 13:48:45 /assets/js/demo.js ................................................ ~ 7.22ms
  2025-04-20 13:48:45 /assets/img/talha.jpg ............................................ ~ 10.25ms
  2025-04-20 13:48:45 /assets/img/profile2.jpg ......................................... ~ 13.55ms
  2025-04-20 13:48:45 /assets/img/profile.jpg .......................................... ~ 16.23ms
  2025-04-20 13:48:45 /assets/fonts/fontawesome/fa-solid-900.woff2 ...................... ~ 0.22ms
  2025-04-20 13:48:45 /assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0 ... ~ 2.91ms
  2025-04-20 13:48:46 /assets/fonts/fontawesome/fa-regular-400.woff2 .................... ~ 0.33ms
  2025-04-20 13:48:46 /assets/fonts/fontawesome/fa-brands-400.woff2 ..................... ~ 1.82ms
  2025-04-20 13:48:46 /assets/img/kaiadmin/favicon.ico .................................. ~ 0.26ms
  2025-04-20 13:48:48 /assets/img/kaiadmin/favicon.ico .................................. ~ 0.27ms
  2025-04-20 13:50:45 /logout ............................................................... ~ 1s
  2025-04-20 13:50:46 / ..................................................................... ~ 1s
  2025-04-20 13:50:47 /admin/login .......................................................... ~ 1s
  2025-04-20 13:50:48 /build/assets/app-DbTWgVAB.css .................................... ~ 0.24ms
  2025-04-20 13:50:48 /build/assets/app-Bo-u61x1.js ..................................... ~ 1.95ms
  2025-04-20 13:50:49 /favicon.ico ...................................................... ~ 0.15ms
  2025-04-20 13:51:52 / ..................................................................... ~ 1s
  2025-04-20 13:51:53 /admin/login .......................................................... ~ 1s
  2025-04-20 13:51:54 /build/assets/app-DbTWgVAB.css .................................... ~ 0.24ms
  2025-04-20 13:51:54 /build/assets/app-Bo-u61x1.js ..................................... ~ 2.75ms
  2025-04-20 13:51:55 /favicon.ico ...................................................... ~ 0.20ms
  2025-04-20 13:51:58 /login ................................................................ ~ 1s
  2025-04-20 13:51:58 /tenant/login ........................................................ ~ 11s
  2025-04-20 13:52:09 /favicon.ico .......................................................... ~ 1s
  2025-04-20 13:52:12 /tenant/login ......................................................... ~ 1s
  2025-04-20 13:52:12 /favicon.ico .................................................... ~ 516.12ms
  2025-04-20 13:52:19 /tenant/login ......................................................... ~ 1s
  2025-04-20 13:52:19 /favicon.ico .......................................................... ~ 2s
  2025-04-20 13:52:22 /tenant/login ................................................... ~ 512.18ms
  2025-04-20 13:52:23 /tenant/login ......................................................... ~ 1s
  2025-04-20 13:52:23 /tenant/login ......................................................... ~ 1s
  2025-04-20 13:52:25 /tenant/login ......................................................... ~ 1s
  2025-04-20 13:52:25 /tenant/login ......................................................... ~ 1s
  2025-04-20 13:52:24 /favicon.ico .......................................................... ~ 2s
  2025-04-20 13:52:26 /favicon.ico ...................................................... ~ 0.24ms
  2025-04-20 13:52:39 /admin/login .......................................................... ~ 1s
  2025-04-20 13:52:40 /build/assets/app-DbTWgVAB.css .................................... ~ 0.20ms
  2025-04-20 13:52:40 /build/assets/app-Bo-u61x1.js ..................................... ~ 2.12ms
  2025-04-20 13:52:40 /favicon.ico ...................................................... ~ 0.15ms
  2025-04-20 13:52:45 /login ................................................................ ~ 2s
  2025-04-20 13:52:47 /admin/dashboard ...................................................... ~ 1s
  2025-04-20 13:52:48 /assets/css/bootstrap.min.css ..................................... ~ 0.83ms
  2025-04-20 13:52:48 /assets/js/plugin/webfont/webfont.min.js .......................... ~ 3.87ms
  2025-04-20 13:52:48 /assets/css/plugins.min.css ....................................... ~ 5.90ms
  2025-04-20 13:52:48 /assets/css/kaiadmin.min.css ...................................... ~ 0.59ms
  2025-04-20 13:52:49 /assets/css/demo.css .............................................. ~ 0.33ms
  2025-04-20 13:52:49 /assets/img/kaiadmin/logo_light.svg ............................... ~ 3.59ms
  2025-04-20 13:52:49 /assets/img/jm_denis.jpg .......................................... ~ 0.23ms
  2025-04-20 13:52:49 /assets/img/chadengle.jpg ......................................... ~ 0.30ms
  2025-04-20 13:52:49 /assets/img/mlane.jpg ............................................. ~ 0.16ms
  2025-04-20 13:52:49 /assets/css/fonts.min.css ......................................... ~ 0.27ms
  2025-04-20 13:52:49 /assets/js/core/jquery-3.7.1.min.js ............................... ~ 0.67ms
  2025-04-20 13:52:49 /assets/js/core/popper.min.js ..................................... ~ 0.24ms
  2025-04-20 13:52:49 /assets/js/core/bootstrap.min.js .................................. ~ 2.14ms
  2025-04-20 13:52:49 /assets/fonts/fontawesome/fa-solid-900.woff2 ...................... ~ 0.34ms
  2025-04-20 13:52:49 /assets/fonts/fontawesome/fa-regular-400.woff2 .................... ~ 0.18ms
  2025-04-20 13:52:49 /assets/js/plugin/jquery-scrollbar/jquery.scrollbar.min.js ........ ~ 0.24ms
  2025-04-20 13:52:49 /assets/js/plugin/chart.js/chart.min.js ........................... ~ 1.08ms
  2025-04-20 13:52:49 /assets/fonts/fontawesome/fa-brands-400.woff2 ..................... ~ 0.22ms
  2025-04-20 13:52:49 /assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0 ... ~ 0.23ms
  2025-04-20 13:52:49 /assets/js/plugin/jquery.sparkline/jquery.sparkline.min.js ........ ~ 1.87ms
  2025-04-20 13:52:49 /assets/js/plugin/chart-circle/circles.min.js ..................... ~ 0.30ms
  2025-04-20 13:52:49 /assets/js/plugin/datatables/datatables.min.js .................... ~ 0.27ms
  2025-04-20 13:52:49 /assets/js/plugin/bootstrap-notify/bootstrap-notify.min.js ........ ~ 2.41ms
  2025-04-20 13:52:49 /assets/js/plugin/jsvectormap/jsvectormap.min.js .................. ~ 0.28ms
  2025-04-20 13:52:49 /assets/js/plugin/jsvectormap/world.js ............................ ~ 0.55ms
  2025-04-20 13:52:49 /assets/js/plugin/sweetalert/sweetalert.min.js .................... ~ 0.29ms
  2025-04-20 13:52:49 /assets/js/kaiadmin.min.js ........................................ ~ 0.30ms
  2025-04-20 13:52:49 /assets/js/setting-demo.js ........................................ ~ 0.25ms
  2025-04-20 13:52:49 /assets/js/demo.js ................................................ ~ 2.29ms
  2025-04-20 13:52:49 /assets/img/talha.jpg ............................................. ~ 0.16ms
  2025-04-20 13:52:49 /assets/img/profile2.jpg .......................................... ~ 0.16ms
  2025-04-20 13:52:49 /assets/img/profile.jpg ........................................... ~ 0.16ms
  2025-04-20 13:52:49 /assets/img/kaiadmin/favicon.ico .................................. ~ 0.16ms
  2025-04-20 13:52:59 /logout ............................................................... ~ 1s
  2025-04-20 13:53:00 / ..................................................................... ~ 1s
  2025-04-20 13:53:01 /admin/login .......................................................... ~ 1s
  2025-04-20 13:53:02 /build/assets/app-DbTWgVAB.css .................................... ~ 0.26ms
  2025-04-20 13:53:02 /build/assets/app-Bo-u61x1.js ..................................... ~ 2.13ms
  2025-04-20 13:53:02 /favicon.ico ...................................................... ~ 0.17ms
  2025-04-20 13:57:07 /login ................................................................ ~ 2s
  2025-04-20 13:57:19 /favicon.ico ...................................................... ~ 0.27ms
  2025-04-20 13:57:20 /admin/login .......................................................... ~ 1s
  2025-04-20 13:57:38 / ..................................................................... ~ 1s
  2025-04-20 13:57:39 /admin/login .................................................... ~ 504.97ms
  2025-04-20 13:57:39 /build/assets/app-DbTWgVAB.css .................................... ~ 0.20ms
  2025-04-20 13:57:40 /build/assets/app-Bo-u61x1.js ..................................... ~ 2.46ms
  2025-04-20 13:57:40 /favicon.ico ...................................................... ~ 0.31ms
  2025-04-20 13:57:51 /login ................................................................ ~ 1s
  2025-04-20 13:57:52 /admin/dashboard ...................................................... ~ 1s
  2025-04-20 13:57:53 /assets/css/bootstrap.min.css ..................................... ~ 0.56ms
  2025-04-20 13:57:53 /assets/css/demo.css .............................................. ~ 2.52ms
  2025-04-20 13:57:53 /assets/js/plugin/webfont/webfont.min.js .......................... ~ 6.35ms
  2025-04-20 13:57:53 /assets/img/kaiadmin/logo_light.svg ............................... ~ 8.21ms
  2025-04-20 13:57:53 /assets/css/plugins.min.css ...................................... ~ 10.64ms
  2025-04-20 13:57:53 /assets/css/kaiadmin.min.css ..................................... ~ 12.72ms
  2025-04-20 13:57:53 /assets/img/jm_denis.jpg .......................................... ~ 1.51ms
  2025-04-20 13:57:53 /assets/img/chadengle.jpg ......................................... ~ 0.27ms
  2025-04-20 13:57:53 /assets/img/mlane.jpg ............................................. ~ 1.31ms
  2025-04-20 13:57:53 /assets/js/core/jquery-3.7.1.min.js ............................... ~ 3.80ms
  2025-04-20 13:57:53 /assets/css/fonts.min.css ......................................... ~ 0.20ms
  2025-04-20 13:57:53 /assets/js/core/popper.min.js ..................................... ~ 0.52ms
  2025-04-20 13:57:53 /assets/js/core/bootstrap.min.js .................................. ~ 7.09ms
  2025-04-20 13:57:53 /assets/js/plugin/jquery-scrollbar/jquery.scrollbar.min.js ........ ~ 8.83ms
  2025-04-20 13:57:53 /assets/js/plugin/jquery.sparkline/jquery.sparkline.min.js ........ ~ 9.63ms
  2025-04-20 13:57:53 /assets/js/plugin/chart.js/chart.min.js .......................... ~ 10.49ms
  2025-04-20 13:57:53 /assets/js/plugin/chart-circle/circles.min.js .................... ~ 12.03ms
  2025-04-20 13:57:53 /assets/js/plugin/datatables/datatables.min.js .................. ~ 509.40ms
